,Ano de ingresso,Semestre de ingresso no curso,Código,Gênero,Data de nascimento,Forma de ingresso,Tipo de cota,Município SISU,UF SISU,País de nascimento,Mudou de curso - mesmo campus,Mudou de curso - outro campus,Cor ou raça,Ano,Semestre,Coeficiente de rendimento,Disciplinas matriculadas,Disciplinas aprovadas,Disciplinas reprovadas por nota,Disciplinas reprovadas por frequência,Disciplinas consignadas,Situação,Período
1837,2009,2,186,Masculino,1991-02-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,1,0.7386,7,7,0,0,0,Regular,7
1836,2009,2,186,Masculino,1991-02-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,2,0.7483,7,7,0,0,2,Regular,8
1835,2009,2,186,Masculino,1991-02-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,1,0.7501,6,6,0,0,0,Regular,8
1834,2009,2,186,Masculino,1991-02-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,2,0.7621,6,6,0,0,1,Regular,9
1833,2009,2,186,Masculino,1991-02-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,1,0.771,5,5,0,0,2,Formado,10
1843,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2009,2,0.8693,6,6,0,0,0,Regular,1
1842,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2010,1,0.89,6,6,0,0,0,Regular,2
1841,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2010,2,0.8736,7,7,0,0,0,Regular,4
1844,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2011,1,0.8626,6,6,0,0,0,Regular,4
1839,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2011,2,0.8429,8,8,0,0,0,Regular,5
1845,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2012,1,0.8429,0,0,0,0,0,Afastado,5
1840,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2012,2,0.8466,2,2,0,0,3,Regular,6
1852,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2013,1,0.8294,6,6,0,0,0,Regular,6
1851,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2013,2,0.8393,5,5,0,0,1,Regular,7
1848,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2014,1,0.8301,6,6,0,0,1,Regular,8
1847,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2014,2,0.8307,6,6,0,0,0,Regular,9
1850,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2015,1,0.8337,5,4,0,0,1,Regular,10
1849,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2015,2,0.8337,2,0,0,0,0,Regular,10
1846,2009,2,187,Masculino,1990-12-09,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2016,1,0.8356,2,2,0,0,0,Formado,10
1873,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2009,2,0.3845,6,2,4,0,0,Regular,1
1874,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,1,0.5126,7,5,1,1,0,Regular,1
1875,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,2,0.5043,7,4,3,0,0,Regular,2
1878,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,1,0.4975,6,4,1,1,0,Regular,2
1877,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,2,0.4805,5,2,0,3,0,Regular,2
1876,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,1,0.5143,7,5,2,0,1,Regular,2
1872,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,2,0.5426,6,5,0,0,3,Regular,2
1871,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,1,0.5639,6,5,1,0,0,Regular,4
1870,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,2,0.5675,4,3,1,0,1,Regular,4
1869,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,1,0.57,5,4,1,0,2,Regular,4
1868,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,2,0.5769,7,5,2,0,2,Regular,5
1867,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2015,1,0.5819,6,5,0,1,3,Regular,6
1866,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2015,2,0.5828,4,2,2,0,0,Regular,6
1864,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2016,1,0.5952,7,7,0,0,1,Regular,7
1865,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2016,2,0.6024,6,5,0,0,1,Regular,10
1861,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2017,1,0.6024,6,4,0,1,0,Regular,10
1860,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2017,2,0.6026,2,1,0,0,1,Regular,10
1863,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2018,1,0.6026,1,0,0,0,0,Regular,10
1862,2009,2,188,Masculino,1991-01-01,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2018,2,0.6059,1,1,0,0,0,Formado,10
1891,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2009,2,0.7376,6,5,1,0,16,Regular,3
1892,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2010,1,0.7188,7,6,1,0,0,Regular,4
1893,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2010,2,0.7073,6,5,1,0,0,Regular,4
1881,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2011,1,0.6967,1,0,0,1,0,Regular,4
1879,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2011,2,0.7016,8,7,0,1,1,Regular,5
1880,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2012,1,0.6896,6,5,0,1,5,Regular,6
1882,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2012,2,0.697,7,7,0,0,0,Regular,6
1883,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2013,1,0.6864,4,3,0,1,1,Regular,7
1884,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2013,2,0.6815,6,5,0,1,0,Regular,8
1887,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2014,1,0.6753,4,2,0,1,0,Regular,10
1888,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2014,2,0.671,2,0,1,0,0,Regular,10
1885,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2015,1,0.6712,3,2,0,0,0,Regular,10
1886,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2015,2,0.6712,1,0,0,0,0,Regular,10
1890,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2016,1,0.6712,0,0,0,0,0,Regular,10
1889,2009,2,189,Masculino,1988-03-18,Transferência,Sem cotas,,,Brasil,Não,Não,Não declarado,2016,2,0.673,1,1,0,0,0,Formado,10
1904,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2009,2,0.59,6,5,1,0,0,Regular,1
1907,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2010,1,0.5977,4,3,1,0,0,Regular,2
1906,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2010,2,0.5591,4,2,1,1,0,Regular,3
1910,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2011,1,0.5272,7,3,2,2,0,Regular,3
1895,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2011,2,0.5444,5,4,1,0,0,Regular,3
1897,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2012,1,0.5546,6,3,3,0,0,Regular,4
1896,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2012,2,0.5699,5,3,2,0,0,Regular,4
1905,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2013,1,0.5797,7,6,0,1,1,Regular,4
1908,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2013,2,0.5671,6,2,4,0,0,Regular,5
1909,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2014,1,0.5351,8,2,3,3,0,Regular,5
1898,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2014,2,0.5513,6,6,0,0,2,Regular,5
1911,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2015,1,0.5551,8,6,1,1,1,Regular,5
1894,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2015,2,0.558,7,5,1,1,2,Regular,6
1900,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2016,1,0.5541,7,3,3,0,1,Regular,8
1899,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2016,2,0.5644,7,7,0,0,3,Regular,8
1902,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2017,1,0.6086,7,6,0,0,1,Regular,10
1903,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2017,2,0.6143,1,0,0,0,61,Regular,10
1901,2009,2,190,Masculino,1984-08-13,Vestibular,Cotista,,,Brasil,Não,Não,Não declarado,2018,1,0.6161,1,1,0,0,0,Formado,10
1916,2009,2,191,Masculino,1991-01-21,Vestibular,Não cotista,,,Brasil,Não,Não,Amarela,2009,2,0.4214,6,2,4,0,0,Regular,1
1913,2009,2,191,Masculino,1991-01-21,Vestibular,Não cotista,,,Brasil,Não,Não,Amarela,2010,1,0.4225,5,2,2,1,0,Regular,1
1912,2009,2,191,Masculino,1991-01-21,Vestibular,Não cotista,,,Brasil,Não,Não,Amarela,2010,2,0.4069,6,2,1,3,0,Regular,2
1914,2009,2,191,Masculino,1991-01-21,Vestibular,Não cotista,,,Brasil,Não,Não,Amarela,2011,1,0.3372,4,0,0,4,0,Regular,2
1915,2009,2,191,Masculino,1991-01-21,Vestibular,Não cotista,,,Brasil,Não,Não,Amarela,2011,2,0.3372,0,0,0,0,0,Desistente,2
1923,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2009,2,0.4003,6,2,4,0,0,Regular,1
1922,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,1,0.4003,0,0,0,0,0,Trancado,1
1921,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,2,0.4003,0,0,0,0,0,Trancado,1
1924,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,1,0.4003,0,0,0,0,0,Trancado,1
1919,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,2,0.4003,0,0,0,0,0,Trancado,1
1918,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,1,0.4003,0,0,0,0,0,Trancado,1
1917,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,2,0.4003,0,0,0,0,0,Trancado,1
1920,2009,2,192,Masculino,1991-10-30,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,1,0.4003,0,0,0,0,0,Desistente,1
1927,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2009,2,0.5172,6,4,2,0,0,Regular,1
1928,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,1,0.6302,6,6,0,0,0,Regular,2
1929,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,2,0.6922,8,8,0,0,0,Regular,3
1930,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,1,0.7272,8,8,0,0,0,Regular,4
1931,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,2,0.7357,9,9,0,0,0,Regular,5
1932,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,1,0.7511,7,7,0,0,0,Regular,6
1933,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,2,0.7511,0,0,0,0,0,Afastado,6
1935,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,1,0.7511,0,0,0,0,0,Afastado,6
1934,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,2,0.7511,0,0,0,0,0,Afastado,6
1937,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,1,0.7511,0,0,0,0,0,Regular,6
1936,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,2,0.7635,8,8,0,0,1,Regular,6
1926,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2015,1,0.7697,7,6,0,0,0,Regular,7
1925,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2015,2,0.7685,8,8,0,0,1,Regular,8
1938,2009,2,193,Masculino,1984-11-21,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2016,1,0.7687,4,3,0,1,1,Formado,10
1953,2009,2,194,Masculino,1992-11-17,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2009,2,0.1203,6,0,1,5,0,Desistente,1
1968,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2009,2,0.4276,6,3,3,0,0,Regular,1
1965,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2010,1,0.6151,7,6,1,0,0,Regular,1
1964,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2010,2,0.5032,4,0,2,2,0,Regular,2
1963,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2011,1,0.4752,6,2,2,2,0,Regular,2
1962,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2011,2,0.441,8,1,3,4,0,Regular,2
1961,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2012,1,0.3842,7,1,2,4,1,Regular,2
1960,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2012,2,0.353,5,0,0,5,0,Regular,2
1959,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2013,1,0.3181,5,0,0,5,0,Regular,2
1958,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2013,2,0.3076,5,1,0,4,1,Regular,2
1957,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2014,1,0.2732,7,0,1,6,0,Regular,2
1956,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2014,2,0.2732,0,0,0,0,0,Trancado,2
1967,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2015,1,0.2732,0,0,0,0,0,Trancado,2
1966,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2015,2,0.2732,0,0,0,0,0,Trancado,2
1955,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2016,1,0.2732,0,0,0,0,0,Trancado,2
1954,2009,2,195,Masculino,1991-09-02,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2016,2,0.2732,0,0,0,0,0,Desistente,2
1972,2009,2,196,Masculino,1988-08-08,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2009,2,0.0,6,0,0,6,0,Desistente,1
1981,2009,2,197,Masculino,1991-04-24,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2009,2,0.5559,6,4,2,0,0,Regular,1
1985,2009,2,197,Masculino,1991-04-24,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,1,0.5757,7,5,2,0,0,Regular,2
1982,2009,2,197,Masculino,1991-04-24,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,2,0.5699,6,4,2,0,0,Regular,3
1984,2009,2,197,Masculino,1991-04-24,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,1,0.5065,9,3,0,6,0,Regular,3
1983,2009,2,197,Masculino,1991-04-24,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,2,0.5065,0,0,0,0,0,Mudou de Curso,3
1992,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2009,2,0.7348,6,6,0,0,0,Regular,1
1993,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2010,1,0.7967,7,7,0,0,0,Regular,2
1988,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2010,2,0.8038,9,9,0,0,0,Regular,4
1986,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2011,1,0.8222,7,7,0,0,0,Regular,5
1987,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2011,2,0.8314,8,8,0,0,0,Regular,6
1991,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2012,1,0.8199,9,9,0,0,1,Regular,7
1990,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2012,2,0.8264,7,7,0,0,1,Regular,8
1989,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2013,1,0.827,7,7,0,0,0,Regular,8
1994,2009,2,198,Masculino,1991-08-22,Vestibular,Não cotista,,,Brasil,Não,Não,Branca,2013,2,0.8317,7,7,0,0,0,Formado,10
2011,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2009,2,0.1114,6,1,2,3,0,Regular,1
2016,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,1,0.1592,2,1,1,0,0,Regular,1
2015,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2010,2,0.1951,5,2,2,1,0,Regular,1
2014,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,1,0.2538,7,3,2,2,0,Regular,1
2013,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2011,2,0.2425,4,1,0,3,0,Regular,1
2012,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,1,0.2652,1,1,0,0,0,Regular,1
2017,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2012,2,0.2908,7,3,0,3,2,Regular,2
2010,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,1,0.2899,4,1,1,2,1,Regular,2
2009,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2013,2,0.2899,0,0,0,0,0,Trancado,2
2008,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,1,0.2585,4,0,1,3,0,Regular,2
2007,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2014,2,0.2424,3,0,1,2,0,Regular,2
2006,2009,2,199,Masculino,1990-08-23,Vestibular,Cotista,,,Brasil,Não,Não,Branca,2015,1,0.2424,0,0,0,0,0,Desistente,2
2021,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2010,1,0.1821,6,1,5,0,0,Regular,1
2024,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2010,2,0.2204,5,1,1,3,0,Regular,1
2023,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2011,1,0.1662,5,0,0,5,0,Regular,1
2022,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2011,2,0.2392,8,4,0,4,0,Regular,1
2018,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2012,1,0.2392,0,0,0,0,0,Trancado,1
2019,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2012,2,0.2323,4,1,1,2,1,Regular,1
2020,2010,1,200,Masculino,1992-07-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2013,1,0.2323,0,0,0,0,0,Desistente,1
2046,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2010,1,0.421,6,3,3,0,0,Regular,1
2047,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2010,2,0.5683,3,3,0,0,0,Regular,2
2038,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2011,1,0.6749,7,7,0,0,0,Regular,3
2049,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2011,2,0.7126,8,8,0,0,0,Regular,4
2048,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2012,1,0.7373,7,7,0,0,1,Regular,5
2042,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2012,2,0.7366,9,9,0,0,3,Regular,5
2039,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2013,1,0.7326,4,4,0,0,0,Regular,6
2041,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2013,2,0.7326,0,0,0,0,0,Afastado,6
2045,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2014,1,0.7326,0,0,0,0,0,Afastado,6
2050,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2014,2,0.7326,0,0,0,0,0,Afastado,6
2051,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2015,1,0.7326,0,0,0,0,0,Afastado,6
2040,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2015,2,0.7326,0,0,0,0,0,Trancado,7
2052,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2016,1,0.7326,0,0,0,0,0,Trancado,7
2037,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2016,2,0.7326,0,0,0,0,0,Trancado,7
2044,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2017,1,0.7326,0,0,0,0,0,Trancado,7
2043,2010,1,201,Masculino,1982-11-26,SISU - Sistema de Seleção Unificada,Cotista,Piraquara,PR,Brasil,Não,Não,Branca,2017,2,0.7326,0,0,0,0,0,Desistente,7
2057,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2010,1,0.7076,6,5,1,0,0,Regular,1
2056,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2010,2,0.637,7,5,2,0,0,Regular,3
2055,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2011,1,0.65,7,6,1,0,0,Regular,3
2054,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2011,2,0.6243,5,3,2,0,0,Regular,4
2053,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2012,1,0.646,8,8,0,0,1,Regular,5
2066,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2012,2,0.6334,5,3,2,0,0,Regular,5
2065,2010,1,202,Masculino,1992-07-31,SISU - Sistema de Seleção Unificada,Não cotista,Florianópolis,SC,Brasil,Não,Não,Branca,2013,1,0.6527,7,7,0,0,1,Regular,5
